Name, TimenGesicht unbekannt!,13:05:49nGesicht unbekannt!,13:05:50nGesicht unbekannt!,13:05:50nGesicht unbekannt!,13:05:51nGesicht unbekannt!,13:05:51nGesicht unbekannt!,13:05:51nGesicht unbekannt!,13:05:52nGesicht unbekannt!,13:05:52nGesicht unbekannt!,13:05:55nGesicht unbekannt!,13:05:56nGesicht unbekannt!,13:05:57nGesicht unbekannt!,13:05:57nGesicht unbekannt!,13:05:58nGesicht unbekannt!,13:05:58nGesicht unbekannt!,13:05:59nGesicht unbekannt!,13:06:05nGesicht unbekannt!,13:06:06nGesicht unbekannt!,13:06:06nGesicht unbekannt!,13:06:10nGesicht unbekannt!,13:06:11nGesicht unbekannt!,13:06:11nGesicht unbekannt!,13:06:12nGesicht unbekannt!,13:06:12nGesicht unbekannt!,13:06:13nGesicht unbekannt!,13:06:13nGesicht unbekannt!,13:06:14nGesicht unbekannt!,13:06:14nGesicht unbekannt!,13:06:15nGesicht unbekannt!,13:06:15nGesicht unbekannt!,13:06:16nGesicht unbekannt!,13:06:16nGesicht unbekannt!,13:06:17nGesicht unbekannt!,13:06:22nGesicht unbekannt!,13:08:37nGesicht unbekannt!,13:08:37nGesicht unbekannt!,13:08:38nGesicht unbekannt!,13:08:38nGesicht unbekannt!,13:08:39nGesicht unbekannt!,13:08:39nGesicht unbekannt!,13:08:40nGesicht unbekannt!,13:08:40nGesicht unbekannt!,13:08:41nGesicht unbekannt!,13:08:42nGesicht unbekannt!,13:08:42nGesicht unbekannt!,13:08:42nGesicht unbekannt!,13:08:43nGesicht unbekannt!,13:08:43nGesicht unbekannt!,13:08:44nGesicht unbekannt!,13:08:45nGesicht unbekannt!,13:08:47nGesicht unbekannt!,13:08:56nGesicht unbekannt!,13:08:56nGesicht unbekannt!,13:08:57nGesicht unbekannt!,13:08:57nGesicht unbekannt!,13:08:58nGesicht unbekannt!,13:08:58nGesicht unbekannt!,13:08:59nGesicht unbekannt!,13:08:59nGesicht unbekannt!,13:12:47nGesicht unbekannt!,13:23:48nGesicht unbekannt!,13:23:49nGesicht unbekannt!,13:23:49nGesicht unbekannt!,13:23:50nGesicht unbekannt!,13:23:50nGesicht unbekannt!,13:23:51nGesicht unbekannt!,13:23:51nGesicht unbekannt!,13:23:52nGesicht unbekannt!,13:23:52nGesicht unbekannt!,13:23:53nunbekannt,08:50:23nunbekannt,08:50:24nunbekannt,08:50:27nunbekannt,08:50:28nunbekannt,08:50:29nunbekannt,08:50:29nunbekannt,08:50:30nunbekannt,08:50:30nunbekannt,08:50:31nunbekannt,08:50:32nunbekannt,08:50:32nunbekannt,08:50:33nunbekannt,08:50:33nunbekannt,08:50:34nunbekannt,08:50:34nunbekannt,08:50:35nunbekannt,08:50:35nunbekannt,08:50:36nunbekannt,08:50:36nunbekannt,08:50:37nunbekannt,08:50:37nunbekannt,08:50:38nunbekannt,08:50:38nunbekannt,08:50:39nunbekannt,08:50:39nunbekannt,08:50:40nunbekannt,08:50:40nunbekannt,08:50:41nunbekannt,08:50:41nunbekannt,08:50:42nunbekannt,08:50:42
ALEX7;2022-04-07;12:25:56
ALEX7;2022-04-07;12:25:56
PATRICK;2022-04-07;13:03:08
PATRICK;2022-04-07;13:03:09
PATRICK;2022-04-07;13:03:10
PATRICK;2022-04-07;13:03:12
PATRICK;2022-04-07;13:03:19
PATRICK;2022-04-07;13:03:22
PATRICK;2022-04-07;13:03:24
PATRICK;2022-04-07;13:03:32
PATRICK;2022-04-07;13:03:33
PATRICK;2022-04-07;13:03:34
PATRICK;2022-04-07;13:15:19
PATRICK;2022-04-07;13:15:22
PATRICK;2022-04-07;13:15:23
PATRICK;2022-04-07;13:15:25
PATRICK;2022-04-07;13:15:26
PATRICK;2022-04-07;13:15:28
PATRICK;2022-04-07;13:15:29
PATRICK;2022-04-07;13:15:30
PATRICK;2022-04-07;13:15:31
PATRICK;2022-04-07;13:15:32
ALEX;2022-04-07;13:15:33
ALEX;2022-04-07;13:15:33
ALEX;2022-04-07;13:15:34
ALEX;2022-04-07;13:15:34
ALEX;2022-04-07;13:15:34
ALEX;2022-04-07;13:15:35
ALEX;2022-04-07;13:15:35
ALEX;2022-04-07;13:15:35
ALEX;2022-04-07;13:15:36
ALEX;2022-04-07;13:15:36
ALEX;2022-04-07;13:15:36
ALEX;2022-04-07;13:15:37
ALEX;2022-04-07;13:15:37
ALEX;2022-04-07;13:15:38
ALEX;2022-04-07;13:15:38
ALEX;2022-04-07;13:15:38
ALEX;2022-04-07;13:15:39
ALEX;2022-04-07;13:15:39
ALEX;2022-04-07;13:15:39
ALEX;2022-04-07;13:15:40
ALEX;2022-04-07;13:15:40
ALEX;2022-04-07;13:15:40
ALEX;2022-04-07;13:15:41
ALEX;2022-04-07;13:15:41
ALEX;2022-04-07;13:15:41
ALEX;2022-04-07;13:15:42
ALEX;2022-04-07;13:15:42
ALEX;2022-04-07;13:15:43
ALEX;2022-04-07;13:15:43
ALEX;2022-04-07;13:15:43
ALEX;2022-04-07;13:15:44
ALEX;2022-04-07;13:15:44
ALEX;2022-04-07;13:15:44
ALEX;2022-04-07;13:15:45
ALEX;2022-04-07;13:15:45
ALEX;2022-04-07;13:15:45
ALEX;2022-04-07;13:15:46
ALEX;2022-04-07;13:15:46
ALEX;2022-04-07;13:15:47
ALEX;2022-04-07;13:15:47
ALEX;2022-04-07;13:15:47
ALEX;2022-04-07;13:15:48
ALEX;2022-04-07;13:15:48
ALEX;2022-04-07;13:15:48
ALEX;2022-04-07;13:15:49
ALEX;2022-04-07;13:15:49
ALEX;2022-04-07;13:15:49
ALEX;2022-04-07;13:15:50
ALEX;2022-04-07;13:15:50
ALEX;2022-04-07;13:15:51
ALEX;2022-04-07;13:15:51
ALEX;2022-04-07;13:15:51
ALEX;2022-04-07;13:15:52
ALEX;2022-04-07;13:15:52
ALEX;2022-04-07;13:15:52
ALEX;2022-04-07;13:15:53
ALEX;2022-04-07;13:15:53
ALEX;2022-04-07;13:15:53
ALEX;2022-04-07;13:15:54
ALEX;2022-04-07;13:15:54
ALEX;2022-04-07;13:15:54
ALEX;2022-04-07;13:15:55
ALEX;2022-04-07;13:15:55
ALEX;2022-04-07;13:15:56
ALEX;2022-04-07;13:15:56
ALEX;2022-04-07;13:15:56
ALEX;2022-04-07;13:15:57
ALEX;2022-04-07;13:15:57
ALEX;2022-04-07;13:15:57
ALEX;2022-04-07;13:15:58
ALEX;2022-04-07;13:15:58
ALEX;2022-04-07;13:15:58
ALEX;2022-04-07;13:15:59
ALEX;2022-04-07;13:15:59
ALEX;2022-04-07;13:16:00
ALEX;2022-04-07;13:16:00
ALEX;2022-04-07;13:16:00
ALEX;2022-04-07;13:16:01
ALEX;2022-04-07;13:16:01
ALEX;2022-04-07;13:16:01
ALEX;2022-04-07;13:16:02
ALEX;2022-04-07;13:16:02
ALEX;2022-04-07;13:16:02
ALEX;2022-04-07;13:16:03
ALEX;2022-04-07;13:16:03
ALEX;2022-04-07;13:16:03
ALEX;2022-04-07;13:16:04
ALEX;2022-04-07;13:16:04
ALEX;2022-04-07;13:16:04
ALEX;2022-04-07;13:16:05
ALEX;2022-04-07;13:16:05
ALEX;2022-04-07;13:16:06
ALEX;2022-04-07;13:16:06
ALEX;2022-04-07;13:16:06
ALEX;2022-04-07;13:16:07
ALEX;2022-04-07;13:16:07
ALEX;2022-04-07;13:16:07
ALEX;2022-04-07;13:16:08
ALEX;2022-04-07;13:16:08
ALEX;2022-04-07;13:16:08
ALEX;2022-04-07;13:16:09
ALEX;2022-04-07;13:16:09
ALEX;2022-04-07;13:16:10
ALEX;2022-04-07;13:16:10
PATRICK;2022-04-07;13:16:11
PATRICK;2022-04-07;13:16:12
PATRICK;2022-04-07;13:16:13
PATRICK;2022-04-07;13:16:15
PATRICK;2022-04-07;13:16:16
PATRICK;2022-04-07;13:16:19
PATRICK;2022-04-07;13:16:21
PATRICK;2022-04-07;13:16:23
PATRICK;2022-04-07;13:16:24
PATRICK;2022-04-07;13:16:26
PATRICK;2022-04-07;13:16:28
PATRICK;2022-04-07;13:16:29
ALEX;2022-04-07;13:16:30
ALEX;2022-04-07;13:16:31
ALEX;2022-04-07;13:16:31
ALEX;2022-04-07;13:16:31
ALEX;2022-04-07;13:16:32
ALEX;2022-04-07;13:16:32
ALEX;2022-04-07;13:16:33
ALEX;2022-04-07;13:16:33
ALEX;2022-04-07;13:16:33
ALEX;2022-04-07;13:16:34
ALEX;2022-04-07;13:16:34
ALEX;2022-04-07;13:16:34
ALEX;2022-04-07;13:16:35
ALEX;2022-04-07;13:16:35
ALEX;2022-04-07;13:16:35
ALEX;2022-04-07;13:16:36
ALEX;2022-04-07;13:16:36
ALEX;2022-04-07;13:16:37
ALEX;2022-04-07;13:16:37
ALEX;2022-04-07;13:16:37
ALEX;2022-04-07;13:16:38
ALEX;2022-04-07;13:16:38
ALEX;2022-04-07;13:16:38
ALEX;2022-04-07;13:16:39
ALEX;2022-04-07;13:16:39
ALEX;2022-04-07;13:16:39
ALEX;2022-04-07;13:16:40
ALEX;2022-04-07;13:16:40
ALEX;2022-04-07;13:16:40
ALEX;2022-04-07;13:16:41
ALEX;2022-04-07;13:16:41
ALEX;2022-04-07;13:16:42
ALEX;2022-04-07;13:16:42
ALEX;2022-04-07;13:16:42
ALEX;2022-04-07;13:16:43
ALEX;2022-04-07;13:16:43
ALEX;2022-04-07;13:16:43
ALEX;2022-04-07;13:16:44
ALEX;2022-04-07;13:16:44
ALEX;2022-04-07;13:16:45
ALEX;2022-04-07;13:16:45
ALEX;2022-04-07;13:16:45
ALEX;2022-04-07;13:16:46
ALEX;2022-04-07;13:16:46
ALEX;2022-04-07;13:16:46
ALEX;2022-04-07;13:16:47
ALEX;2022-04-07;13:16:47
ALEX;2022-04-07;13:16:47
ALEX;2022-04-07;13:16:48
ALEX;2022-04-07;13:16:48
ALEX;2022-04-07;13:16:48
ALEX;2022-04-07;13:16:49
ALEX;2022-04-07;13:16:49
ALEX;2022-04-07;13:16:49
ALEX;2022-04-07;13:16:50
ALEX;2022-04-07;13:16:50
ALEX;2022-04-07;13:16:51
ALEX;2022-04-07;13:16:51
ALEX;2022-04-07;13:16:51
ALEX;2022-04-07;13:16:52
ALEX;2022-04-07;13:16:52
ALEX;2022-04-07;13:16:52
ALEX;2022-04-07;13:16:53
ALEX;2022-04-07;13:16:53
ALEX;2022-04-07;13:16:53
ALEX;2022-04-07;13:16:54
ALEX;2022-04-07;13:16:54
ALEX;2022-04-07;13:16:54
ALEX;2022-04-07;13:16:55
ALEX;2022-04-07;13:16:55
ALEX;2022-04-07;13:16:55
ALEX;2022-04-07;13:16:56
ALEX;2022-04-07;13:16:56
ALEX;2022-04-07;13:16:57
ALEX;2022-04-07;13:16:57
ALEX;2022-04-07;13:16:57
ALEX;2022-04-07;13:16:58
ALEX;2022-04-07;13:16:58
ALEX;2022-04-07;13:16:58
ALEX;2022-04-07;13:16:59
ALEX;2022-04-07;13:16:59
ALEX;2022-04-07;13:16:59
ALEX;2022-04-07;13:17:00
ALEX;2022-04-07;13:17:00
ALEX;2022-04-07;13:17:00
ALEX;2022-04-07;13:17:01
ALEX;2022-04-07;13:17:01
ALEX;2022-04-07;13:17:01
ALEX;2022-04-07;13:17:02
ALEX;2022-04-07;13:17:02
ALEX;2022-04-07;13:17:03
ALEX;2022-04-07;13:17:03
ALEX;2022-04-07;13:17:03
ALEX;2022-04-07;13:17:04
ALEX;2022-04-07;13:17:04
ALEX;2022-04-07;13:17:04
ALEX;2022-04-07;13:17:05
ALEX;2022-04-07;13:17:05
ALEX;2022-04-07;13:17:05
ALEX;2022-04-07;13:17:06
ALEX;2022-04-07;13:17:06
ALEX;2022-04-07;13:17:07
ALEX;2022-04-07;13:17:07
ALEX;2022-04-07;13:17:07
PATRICK;2022-04-07;13:17:09
PATRICK;2022-04-07;13:17:10
PATRICK;2022-04-07;13:17:11
PATRICK;2022-04-07;13:17:12
PATRICK;2022-04-07;13:17:14
ALEX;2022-04-07;13:17:16
ALEX;2022-04-07;13:17:17
ALEX;2022-04-07;13:17:17
ALEX;2022-04-07;13:17:18
ALEX;2022-04-07;13:17:18
ALEX;2022-04-07;13:17:19
ALEX;2022-04-07;13:17:20
ALEX;2022-04-07;13:17:20
ALEX;2022-04-07;13:17:20
ALEX;2022-04-07;13:17:21
ALEX;2022-04-07;13:17:21
ALEX;2022-04-07;13:17:21
ALEX;2022-04-07;13:17:22
ALEX;2022-04-07;13:17:22
ALEX;2022-04-07;13:17:22
ALEX;2022-04-07;13:17:23
ALEX;2022-04-07;13:17:23
ALEX;2022-04-07;13:17:24
ALEX;2022-04-07;13:17:24
ALEX;2022-04-07;13:17:24
ALEX;2022-04-07;13:17:25
ALEX;2022-04-07;13:17:25
ALEX;2022-04-07;13:17:25
ALEX;2022-04-07;13:17:26
ALEX;2022-04-07;13:17:26
ALEX;2022-04-07;13:17:27
ALEX;2022-04-07;13:17:27
ALEX;2022-04-07;13:17:27
ALEX;2022-04-07;13:17:28
ALEX;2022-04-07;13:17:28
ALEX;2022-04-07;13:17:28
ALEX;2022-04-07;13:17:29
ALEX;2022-04-07;13:17:29
ALEX;2022-04-07;13:17:29
ALEX;2022-04-07;13:17:30
ALEX;2022-04-07;13:17:30
ALEX;2022-04-07;13:17:31
ALEX;2022-04-07;13:17:31
ALEX;2022-04-07;13:17:31
ALEX;2022-04-07;13:17:32
ALEX;2022-04-07;13:17:32
ALEX;2022-04-07;13:17:32
ALEX;2022-04-07;13:17:33
ALEX;2022-04-07;13:17:33
ALEX;2022-04-07;13:17:33
ALEX;2022-04-07;13:17:34
ALEX;2022-04-07;13:17:34
ALEX;2022-04-07;13:17:34
ALEX;2022-04-07;13:17:35
ALEX;2022-04-07;13:17:35
ALEX;2022-04-07;13:17:35
ALEX;2022-04-07;13:17:36
ALEX;2022-04-07;13:17:36
ALEX;2022-04-07;13:17:36
ALEX;2022-04-07;13:17:37
ALEX;2022-04-07;13:17:37
ALEX;2022-04-07;13:17:38
ALEX;2022-04-07;13:17:38
ALEX;2022-04-07;13:17:38
ALEX;2022-04-07;13:17:39
ALEX;2022-04-07;13:17:39
ALEX;2022-04-07;13:17:39
ALEX;2022-04-07;13:17:40
ALEX;2022-04-07;13:17:40
ALEX;2022-04-07;13:17:40
ALEX;2022-04-07;13:17:41
ALEX;2022-04-07;13:17:41
ALEX;2022-04-07;13:17:41
ALEX;2022-04-07;13:17:42
ALEX;2022-04-07;13:17:42
ALEX;2022-04-07;13:17:43
ALEX;2022-04-07;13:17:43
ALEX;2022-04-07;13:17:43
ALEX;2022-04-07;13:17:44
ALEX;2022-04-07;13:17:44
ALEX;2022-04-07;13:17:44
ALEX;2022-04-07;13:17:45
ALEX;2022-04-07;13:17:45
ALEX;2022-04-07;13:17:45
ALEX;2022-04-07;13:17:46
ALEX;2022-04-07;13:17:46
ALEX;2022-04-07;13:17:47
ALEX;2022-04-07;13:17:47
ALEX;2022-04-07;13:17:47
ALEX;2022-04-07;13:17:48
ALEX;2022-04-07;13:17:48
ALEX;2022-04-07;13:17:48
ALEX;2022-04-07;13:17:49
ALEX;2022-04-07;13:17:49
ALEX;2022-04-07;13:17:49
ALEX;2022-04-07;13:17:50
ALEX;2022-04-07;13:17:50
ALEX;2022-04-07;13:17:50
ALEX;2022-04-07;13:17:51
ALEX;2022-04-07;13:17:51
ALEX;2022-04-07;13:17:51
ALEX;2022-04-07;13:17:52
ALEX;2022-04-07;13:17:52
ALEX;2022-04-07;13:17:53
ALEX;2022-04-07;13:17:53
ALEX;2022-04-07;13:17:53
ALEX;2022-04-07;13:17:54
ALEX;2022-04-07;13:17:54
ALEX;2022-04-07;13:17:54
PATRICK;2022-04-07;13:26:33
;2022-04-07;13:26:33
;2022-04-07;13:26:34
;2022-04-07;13:26:34
;2022-04-07;13:26:34
;2022-04-07;13:26:35
;2022-04-07;13:26:35
;2022-04-07;13:26:35
;2022-04-07;13:26:36
;2022-04-07;13:26:36
;2022-04-07;13:26:36
;2022-04-07;13:26:37
;2022-04-07;13:26:37
;2022-04-07;13:26:38
;2022-04-07;13:26:38
;2022-04-07;13:26:38
;2022-04-07;13:26:39
;2022-04-07;13:26:39
;2022-04-07;13:26:39
;2022-04-07;13:26:40
;2022-04-07;13:26:40
;2022-04-07;13:26:40
;2022-04-07;13:26:41
;2022-04-07;13:26:41
;2022-04-07;13:26:42
;2022-04-07;13:26:42
;2022-04-07;13:26:42
;2022-04-07;13:26:43
;2022-04-07;13:26:43
;2022-04-07;13:26:43
;2022-04-07;13:26:44
;2022-04-07;13:26:44
;2022-04-07;13:26:45
;2022-04-07;13:26:45
;2022-04-07;13:26:45
;2022-04-07;13:26:46
;2022-04-07;13:26:46
;2022-04-07;13:26:46
;2022-04-07;13:26:47
;2022-04-07;13:26:47
;2022-04-07;13:26:47
;2022-04-07;13:26:48
;2022-04-07;13:26:48
;2022-04-07;13:26:48
;2022-04-07;13:26:49
;2022-04-07;13:26:49
;2022-04-07;13:26:49
;2022-04-07;13:26:50
;2022-04-07;13:26:50
;2022-04-07;13:26:50
;2022-04-07;13:26:51
;2022-04-07;13:26:51
;2022-04-07;13:26:52
;2022-04-07;13:26:52
;2022-04-07;13:26:52
;2022-04-07;13:26:53
;2022-04-07;13:26:53
;2022-04-07;13:26:53
;2022-04-07;13:26:54
;2022-04-07;13:26:54
;2022-04-07;13:26:54
;2022-04-07;13:26:55
;2022-04-07;13:26:55
;2022-04-07;13:26:55
;2022-04-07;13:26:56
;2022-04-07;13:26:56
;2022-04-07;13:26:57
;2022-04-07;13:26:57
;2022-04-07;13:26:57
;2022-04-07;13:26:58
;2022-04-07;13:26:58
;2022-04-07;13:26:58
;2022-04-07;13:26:59
;2022-04-07;13:26:59
;2022-04-07;13:26:59
;2022-04-07;13:27:00
;2022-04-07;13:27:00
;2022-04-07;13:27:00
;2022-04-07;13:27:01
;2022-04-07;13:27:01
;2022-04-07;13:27:02
;2022-04-07;13:27:02
;2022-04-07;13:27:02
;2022-04-07;13:27:03
;2022-04-07;13:27:03
;2022-04-07;13:27:03
;2022-04-07;13:27:04
;2022-04-07;13:27:04
;2022-04-07;13:27:04
;2022-04-07;13:27:05
;2022-04-07;13:27:05
;2022-04-07;13:27:05
;2022-04-07;13:27:06
;2022-04-07;13:27:06
;2022-04-07;13:27:06
;2022-04-07;13:27:07
;2022-04-07;13:27:07
;2022-04-07;13:27:08
;2022-04-07;13:27:08
;2022-04-07;13:27:08
;2022-04-07;13:27:09
;2022-04-07;13:27:09
;2022-04-07;13:27:09
;2022-04-07;13:27:10
;2022-04-07;13:27:10
;2022-04-07;13:27:10
;2022-04-07;13:27:11
;2022-04-07;13:27:11
;2022-04-07;13:27:11
;2022-04-07;13:27:12
;2022-04-07;13:27:12
;2022-04-07;13:27:12
;2022-04-07;13:27:13
;2022-04-07;13:27:13
;2022-04-07;13:27:14
;2022-04-07;13:27:14
;2022-04-07;13:27:14
;2022-04-07;13:27:14
;2022-04-07;13:27:15
;2022-04-07;13:27:15
;2022-04-07;13:27:16
;2022-04-07;13:27:16
;2022-04-07;13:27:16
;2022-04-07;13:27:17
;2022-04-07;13:27:17
;2022-04-07;13:27:18
;2022-04-07;13:27:19
;2022-04-07;13:27:19
;2022-04-07;13:27:20
;2022-04-07;13:27:20
;2022-04-07;13:27:21
;2022-04-07;13:27:21
;2022-04-07;13:27:21
;2022-04-07;13:27:22
;2022-04-07;13:27:22
;2022-04-07;13:27:22
;2022-04-07;13:27:23
;2022-04-07;13:27:23
;2022-04-07;13:27:23
;2022-04-07;13:27:24
;2022-04-07;13:27:24
;2022-04-07;13:27:25
;2022-04-07;13:27:25
;2022-04-07;13:27:25
;2022-04-07;13:27:26
;2022-04-07;13:27:26
;2022-04-07;13:27:26
;2022-04-07;13:27:27
;2022-04-07;13:27:27
;2022-04-07;13:27:27
;2022-04-07;13:27:28
;2022-04-07;13:27:28
;2022-04-07;13:27:29
;2022-04-07;13:27:29
;2022-04-07;13:27:29
;2022-04-07;13:27:30
;2022-04-07;13:27:30
;2022-04-07;13:27:30
;2022-04-07;13:27:31
;2022-04-07;13:27:31
;2022-04-07;13:27:31
;2022-04-07;13:27:32
;2022-04-07;13:27:32
;2022-04-07;13:27:32
;2022-04-07;13:27:33
;2022-04-07;13:27:33
;2022-04-07;13:27:33
;2022-04-07;13:27:34
;2022-04-07;13:27:34
;2022-04-07;13:27:35
;2022-04-07;13:27:35
;2022-04-07;13:27:35
;2022-04-07;13:27:36
;2022-04-07;13:27:36
;2022-04-07;13:27:36
;2022-04-07;13:27:37
;2022-04-07;13:27:37
;2022-04-07;13:27:37
;2022-04-07;13:27:38
;2022-04-07;13:27:38
;2022-04-07;13:27:38
;2022-04-07;13:27:39
;2022-04-07;13:27:39
;2022-04-07;13:27:39
;2022-04-07;13:27:40
;2022-04-07;13:27:40
;2022-04-07;13:27:41
;2022-04-07;13:27:41
;2022-04-07;13:27:41
;2022-04-07;13:27:42
;2022-04-07;13:27:42
;2022-04-07;13:27:42
;2022-04-07;13:27:43
;2022-04-07;13:27:43
;2022-04-07;13:27:43
;2022-04-07;13:27:44
;2022-04-07;13:27:44
;2022-04-07;13:27:44
;2022-04-07;13:27:45
;2022-04-07;13:27:45
;2022-04-07;13:27:45
;2022-04-07;13:27:46
;2022-04-07;13:27:46
;2022-04-07;13:27:46
;2022-04-07;13:27:47
;2022-04-07;13:27:47
;2022-04-07;13:27:48
;2022-04-07;13:27:48
;2022-04-07;13:27:48
;2022-04-07;13:27:49
;2022-04-07;13:27:49
;2022-04-07;13:27:49
;2022-04-07;13:27:50
;2022-04-07;13:27:50
